MetricId,Entity,Status,Columns,Sample,Error
VentBolsaTIEMoneda,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'CHVG', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': nan, 'Values_Hour08': nan, 'Values_Hour09': nan, 'Values_Hour10': nan, 'Values_Hour11': nan, 'Values_Hour12': nan, 'Values_Hour13': nan, 'Values_Hour14': nan, 'Values_Hour15': nan, 'Values_Hour16': nan, 'Values_Hour17': nan, 'Values_Hour18': nan, 'Values_Hour19': 68223.4, 'Values_Hour20': 119257.44, 'Values_Hour21': nan, 'Values_Hour22': 168391.18, 'Values_Hour23': 248296.89, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentBolsaIntMoneda,Agente,No data,[],,
CompBolsaTIEMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': nan, 'Values_Hour08': nan, 'Values_Hour09': nan, 'Values_Hour10': 34156.97, 'Values_Hour11': nan, 'Values_Hour12': 23385.25, 'Values_Hour13': nan, 'Values_Hour14': nan, 'Values_Hour15': nan, 'Values_Hour16': 336894.19, 'Values_Hour17': nan, 'Values_Hour18': nan, 'Values_Hour19': 68223.4, 'Values_Hour20': 119257.44, 'Values_Hour21': nan, 'Values_Hour22': 168391.18, 'Values_Hour23': 248296.89, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CompBolsaIntMoneda,Sistema,No data,[],,
VentBolsaTIEMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': nan, 'Values_Hour08': nan, 'Values_Hour09': nan, 'Values_Hour10': 34156.97, 'Values_Hour11': nan, 'Values_Hour12': 23385.25, 'Values_Hour13': nan, 'Values_Hour14': nan, 'Values_Hour15': nan, 'Values_Hour16': 336894.19, 'Values_Hour17': nan, 'Values_Hour18': nan, 'Values_Hour19': 68223.4, 'Values_Hour20': 119257.44, 'Values_Hour21': nan, 'Values_Hour22': 168391.18, 'Values_Hour23': 248296.89, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentBolsaIntMoneda,Sistema,No data,[],,
DemaCome,MercadoComercializacion,Success,"['Id', 'Values_code', 'Values_MarketType', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'MercadoComercializacion', 'Values_code': 'ANTIOQUIA', 'Values_MarketType': 'NO REGULADO', 'Values_Hour01': 216680.51, 'Values_Hour02': 215274.52, 'Values_Hour03': 208283.71, 'Values_Hour04': 203528.49, 'Values_Hour05': 196464.23, 'Values_Hour06': 198075.65, 'Values_Hour07': 169130.57, 'Values_Hour08': 174268.23, 'Values_Hour09': 177211.95, 'Values_Hour10': 178851.94, 'Values_Hour11': 183670.43, 'Values_Hour12': 189771.35, 'Values_Hour13': 185594.49, 'Values_Hour14': 183925.15, 'Values_Hour15': 186642.55, 'Values_Hour16': 189908.16, 'Values_Hour17': 194177.74, 'Values_Hour18': 197442.98, 'Values_Hour19': 230478.46, 'Values_Hour20': 231842.55, 'Values_Hour21': 232115.53, 'Values_Hour22': 234343.95, 'Values_Hour23': 238148.16, 'Values_Hour24': 232974.52, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ImportMonedaCOP,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 496569.05935, 'Values_Hour02': 446425.82531, 'Values_Hour03': 39374.34331, 'Values_Hour04': 70210.24686, 'Values_Hour05': 140835.08768, 'Values_Hour06': 12120773.03132, 'Values_Hour07': 6805372.30001, 'Values_Hour08': 340469.79117, 'Values_Hour09': 50982.55269, 'Values_Hour10': nan, 'Values_Hour11': 191760.00662, 'Values_Hour12': nan, 'Values_Hour13': 1438.31561, 'Values_Hour14': 117041.65713, 'Values_Hour15': 93842.65808, 'Values_Hour16': nan, 'Values_Hour17': 214793.73281, 'Values_Hour18': 171141.73896, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': 38373.18822, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': 270986.07519, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ExportMonedaUSD,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': nan, 'Values_Hour08': nan, 'Values_Hour09': nan, 'Values_Hour10': 7.8816, 'Values_Hour11': nan, 'Values_Hour12': 5.4771, 'Values_Hour13': nan, 'Values_Hour14': nan, 'Values_Hour15': nan, 'Values_Hour16': 90.8328, 'Values_Hour17': nan, 'Values_Hour18': nan, 'Values_Hour19': 17.0028, 'Values_Hour20': 30.129, 'Values_Hour21': nan, 'Values_Hour22': 42.4892, 'Values_Hour23': 63.9535, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ImportMonedaUSD,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 129.92218, 'Values_Hour02': 116.80272, 'Values_Hour03': 10.30189, 'Values_Hour04': 18.36979, 'Values_Hour05': 36.84805, 'Values_Hour06': 3171.27537, 'Values_Hour07': 1780.55554, 'Values_Hour08': 89.08041, 'Values_Hour09': 13.33906, 'Values_Hour10': nan, 'Values_Hour11': 50.17203, 'Values_Hour12': nan, 'Values_Hour13': 0.37632, 'Values_Hour14': 30.62274, 'Values_Hour15': 24.55296, 'Values_Hour16': nan, 'Values_Hour17': 56.19857, 'Values_Hour18': 44.77747, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': 10.03995, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': 70.90071, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CompBolsaNacMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 654575957.81, 'Values_Hour02': 672409581.69, 'Values_Hour03': 668439144.86, 'Values_Hour04': 733552619.74, 'Values_Hour05': 709582933.0, 'Values_Hour06': 609408994.94, 'Values_Hour07': 336080271.03, 'Values_Hour08': 234220782.89, 'Values_Hour09': 230640075.38, 'Values_Hour10': 229192375.88, 'Values_Hour11': 228637314.52, 'Values_Hour12': 341206817.8, 'Values_Hour13': 340974910.49, 'Values_Hour14': 344524750.44, 'Values_Hour15': 341517255.85, 'Values_Hour16': 560538029.56, 'Values_Hour17': 625580783.81, 'Values_Hour18': 577047061.72, 'Values_Hour19': 621499710.7, 'Values_Hour20': 625990748.56, 'Values_Hour21': 630784970.95, 'Values_Hour22': 644187345.87, 'Values_Hour23': 696392580.55, 'Values_Hour24': 692915197.88, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CompContMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 1493849185.97646, 'Values_Hour02': 1498454144.88347, 'Values_Hour03': 1508626747.32739, 'Values_Hour04': 1509394479.84552, 'Values_Hour05': 1509158744.97358, 'Values_Hour06': 1497296207.77208, 'Values_Hour07': 1458269352.82933, 'Values_Hour08': 1469561125.23448, 'Values_Hour09': 1482821185.6631, 'Values_Hour10': 1479349693.91012, 'Values_Hour11': 1473043621.40187, 'Values_Hour12': 1498030661.04722, 'Values_Hour13': 1496850887.68892, 'Values_Hour14': 1502184281.97776, 'Values_Hour15': 1499862128.24036, 'Values_Hour16': 1511784969.86384, 'Values_Hour17': 1513789082.48608, 'Values_Hour18': 1501805564.63922, 'Values_Hour19': 1538292950.85908, 'Values_Hour20': 1533254316.54223, 'Values_Hour21': 1531071796.61206, 'Values_Hour22': 1526754927.13875, 'Values_Hour23': 1528362948.27565, 'Values_Hour24': 1522715684.64956, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentaBolsNaciMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 654575957.84, 'Values_Hour02': 672409581.68, 'Values_Hour03': 668439144.88, 'Values_Hour04': 733552619.7, 'Values_Hour05': 709582932.99, 'Values_Hour06': 609408994.95, 'Values_Hour07': 336080271.04, 'Values_Hour08': 234220782.89, 'Values_Hour09': 230640075.46, 'Values_Hour10': 229192375.89, 'Values_Hour11': 228637314.55, 'Values_Hour12': 341206817.77, 'Values_Hour13': 340974910.49, 'Values_Hour14': 344524750.4, 'Values_Hour15': 341517255.87, 'Values_Hour16': 560538029.54, 'Values_Hour17': 625580783.77, 'Values_Hour18': 577047061.71, 'Values_Hour19': 621499710.78, 'Values_Hour20': 625990748.57, 'Values_Hour21': 630784970.95, 'Values_Hour22': 644187345.88, 'Values_Hour23': 696392580.6, 'Values_Hour24': 692915197.85, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentBolsNaciEner,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 2598435.07, 'Values_Hour02': 2669228.25, 'Values_Hour03': 2653467.02, 'Values_Hour04': 2602066.03, 'Values_Hour05': 2517040.49, 'Values_Hour06': 2419138.2, 'Values_Hour07': 2197872.84, 'Values_Hour08': 2443576.97, 'Values_Hour09': 2406220.19, 'Values_Hour10': 2391116.64, 'Values_Hour11': 2385325.8, 'Values_Hour12': 2231399.05, 'Values_Hour13': 2229882.44, 'Values_Hour14': 2253097.42, 'Values_Hour15': 2233429.23, 'Values_Hour16': 2225137.75, 'Values_Hour17': 2219067.13, 'Values_Hour18': 2046907.77, 'Values_Hour19': 2063188.69, 'Values_Hour20': 2078097.56, 'Values_Hour21': 2094012.91, 'Values_Hour22': 2138504.69, 'Values_Hour23': 2311810.08, 'Values_Hour24': 2381875.38, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentBolsNaciEner,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ADCC', 'Values_Hour01': 6912.5, 'Values_Hour02': 6985.6, 'Values_Hour03': 7006.6, 'Values_Hour04': 7007.9, 'Values_Hour05': 6965.5, 'Values_Hour06': 6966.9, 'Values_Hour07': 6928.2, 'Values_Hour08': 6910.5, 'Values_Hour09': 6812.6, 'Values_Hour10': 6756.6, 'Values_Hour11': 6903.3, 'Values_Hour12': 6888.6, 'Values_Hour13': 6827.6, 'Values_Hour14': 6804.7, 'Values_Hour15': 6801.6, 'Values_Hour16': 6720.3, 'Values_Hour17': 6595.4, 'Values_Hour18': 6553.6, 'Values_Hour19': 6499.5, 'Values_Hour20': 6482.7, 'Values_Hour21': 6486.7, 'Values_Hour22': 6477.7, 'Values_Hour23': 6302.8, 'Values_Hour24': 6220.3, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CostMargDesp,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 151.0, 'Values_Hour02': 151.0, 'Values_Hour03': 99.116, 'Values_Hour04': 93.941, 'Values_Hour05': 151.0, 'Values_Hour06': 151.0, 'Values_Hour07': 93.94001, 'Values_Hour08': 93.94001, 'Values_Hour09': 93.94001, 'Values_Hour10': 93.94001, 'Values_Hour11': 93.94001, 'Values_Hour12': 151.0, 'Values_Hour13': 151.0, 'Values_Hour14': 151.0, 'Values_Hour15': 151.0, 'Values_Hour16': 151.0, 'Values_Hour17': 250.0, 'Values_Hour18': 250.0, 'Values_Hour19': 299.321, 'Values_Hour20': 299.321, 'Values_Hour21': 299.321, 'Values_Hour22': 289.0, 'Values_Hour23': 250.0, 'Values_Hour24': 250.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DesvMoneda,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': nan, 'Values_Hour08': 24707.35, 'Values_Hour09': 27086.82, 'Values_Hour10': 32822.58, 'Values_Hour11': 62611.94, 'Values_Hour12': 432852.18, 'Values_Hour13': 3277236.52, 'Values_Hour14': 3679159.21, 'Values_Hour15': 4136452.62, 'Values_Hour16': 2111455.98, 'Values_Hour17': 1219100.93, 'Values_Hour18': 686605.79, 'Values_Hour19': 740442.0, 'Values_Hour20': 2276087.17, 'Values_Hour21': nan, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CostRecPos,Area,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Area', 'Values_code': 'AREA ANTIOQUIA', 'Values_Hour01': 249.0016, 'Values_Hour02': 249.00161, 'Values_Hour03': 249.00161, 'Values_Hour04': 279.0016, 'Values_Hour05': 279.0016, 'Values_Hour06': 249.0016, 'Values_Hour07': 150.00161, 'Values_Hour08': 92.9416, 'Values_Hour09': 92.94161, 'Values_Hour10': 92.94161, 'Values_Hour11': 92.9416, 'Values_Hour12': 150.00161, 'Values_Hour13': 150.0016, 'Values_Hour14': 150.00161, 'Values_Hour15': 150.0016, 'Values_Hour16': nan, 'Values_Hour17': 279.0016, 'Values_Hour18': 279.00161, 'Values_Hour19': 298.3226, 'Values_Hour20': 298.32261, 'Values_Hour21': 298.3226, 'Values_Hour22': 298.3226, 'Values_Hour23': 298.3226, 'Values_Hour24': 288.0016, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CostRecPos,SubArea,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'SubArea', 'Values_code': 'SUBAREA ANTIOQUIA', 'Values_Hour01': 249.0016, 'Values_Hour02': 249.00161, 'Values_Hour03': 249.00161, 'Values_Hour04': 279.0016, 'Values_Hour05': 279.0016, 'Values_Hour06': 249.0016, 'Values_Hour07': 150.00161, 'Values_Hour08': 92.9416, 'Values_Hour09': 92.94161, 'Values_Hour10': 92.94161, 'Values_Hour11': 92.9416, 'Values_Hour12': 150.00161, 'Values_Hour13': 150.0016, 'Values_Hour14': 150.00161, 'Values_Hour15': 150.0016, 'Values_Hour16': nan, 'Values_Hour17': 279.0016, 'Values_Hour18': 279.00161, 'Values_Hour19': 298.3226, 'Values_Hour20': 298.32261, 'Values_Hour21': 298.3226, 'Values_Hour22': 298.3226, 'Values_Hour23': 298.3226, 'Values_Hour24': 288.0016, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CostRecNeg,Area,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Area', 'Values_code': 'AREA ANTIOQUIA', 'Values_Hour01': 249.0016, 'Values_Hour02': 249.0016, 'Values_Hour03': 249.0016, 'Values_Hour04': 279.0016, 'Values_Hour05': 279.00161, 'Values_Hour06': 249.0016, 'Values_Hour07': 150.0016, 'Values_Hour08': 92.94161, 'Values_Hour09': 92.9416, 'Values_Hour10': 92.9416, 'Values_Hour11': 92.9416, 'Values_Hour12': 150.00161, 'Values_Hour13': 150.0016, 'Values_Hour14': 150.0016, 'Values_Hour15': 150.0016, 'Values_Hour16': 249.0016, 'Values_Hour17': 279.0016, 'Values_Hour18': 279.00161, 'Values_Hour19': 298.3226, 'Values_Hour20': 298.32261, 'Values_Hour21': 298.3226, 'Values_Hour22': 298.32261, 'Values_Hour23': 298.32261, 'Values_Hour24': 288.0016, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CostRecNeg,SubArea,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'SubArea', 'Values_code': 'SUBAREA ANTIOQUIA', 'Values_Hour01': 249.0016, 'Values_Hour02': 249.0016, 'Values_Hour03': 249.0016, 'Values_Hour04': 279.0016, 'Values_Hour05': 279.00161, 'Values_Hour06': 249.0016, 'Values_Hour07': 150.0016, 'Values_Hour08': 92.94161, 'Values_Hour09': 92.9416, 'Values_Hour10': 92.9416, 'Values_Hour11': 92.9416, 'Values_Hour12': 150.00161, 'Values_Hour13': 150.0016, 'Values_Hour14': 150.0016, 'Values_Hour15': 150.0016, 'Values_Hour16': 249.0016, 'Values_Hour17': 279.0016, 'Values_Hour18': 279.00161, 'Values_Hour19': 298.3226, 'Values_Hour20': 298.32261, 'Values_Hour21': 298.3226, 'Values_Hour22': 298.32261, 'Values_Hour23': 298.32261, 'Values_Hour24': 288.0016, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CompContEnerSICEP,Agente,Success,"['Id', 'Values_code', 'Values_MarketType', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'GAPC', 'Values_MarketType': 'NO REGULADO', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': 23.09, 'Values_Hour08': 1154.11, 'Values_Hour09': 1700.77, 'Values_Hour10': 1843.78, 'Values_Hour11': 2017.34, 'Values_Hour12': 1919.48, 'Values_Hour13': 1900.07, 'Values_Hour14': 1926.03, 'Values_Hour15': 1911.71, 'Values_Hour16': 1822.44, 'Values_Hour17': 1399.29, 'Values_Hour18': 193.8, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': nan, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
